cbsa,metro_name,yr,qtr,index_nsa,index_sa
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,3,198.06,196.09
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,4,196.99,196.82
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,1,200.02,201.77
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,2,205.01,203.92
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,3,199.75,197.73
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,4,197.51,197.18
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,1,190.79,192.82
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,2,187.04,185.90
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,3,185.69,183.68
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,4,182.20,181.87
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,1,173.04,175.22
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,2,174.57,173.31
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,3,174.31,172.30
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,4,171.09,170.77
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,1,170.35,172.95
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,2,168.74,167.14
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,3,165.97,163.99
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,4,161.73,161.53
10900,"Allentown-Bethlehem-Easton, PA-NJ",2011,1,154.24,156.91
10900,"Allentown-Bethlehem-Easton, PA-NJ",2011,2,157.49,155.62
10900,"Allentown-Bethlehem-Easton, PA-NJ",2011,3,157.29,155.39
10900,"Allentown-Bethlehem-Easton, PA-NJ",2011,4,152.18,152.10
10900,"Allentown-Bethlehem-Easton, PA-NJ",2012,1,150.20,153.04
10900,"Allentown-Bethlehem-Easton, PA-NJ",2012,2,156.37,154.28
10900,"Allentown-Bethlehem-Easton, PA-NJ",2012,3,153.91,151.92
10900,"Allentown-Bethlehem-Easton, PA-NJ",2012,4,153.25,153.35
10900,"Allentown-Bethlehem-Easton, PA-NJ",2013,1,152.22,155.15
10900,"Allentown-Bethlehem-Easton, PA-NJ",2013,2,158.77,156.63
10900,"Allentown-Bethlehem-Easton, PA-NJ",2013,3,157.36,155.16
10900,"Allentown-Bethlehem-Easton, PA-NJ",2013,4,159.19,159.40
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014,1,155.20,158.17
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014,2,162.33,160.28
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014,3,163.95,161.49
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014,4,159.55,159.80
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,1,156.86,159.78
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,2,159.96,158.14
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,3,164.15,161.57
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,4,161.69,162.00
10900,"Allentown-Bethlehem-Easton, PA-NJ",2016,1,161.23,164.03
10900,"Allentown-Bethlehem-Easton, PA-NJ",2016,2,166.79,165.07
10900,"Allentown-Bethlehem-Easton, PA-NJ",2016,3,170.09,167.43
10900,"Allentown-Bethlehem-Easton, PA-NJ",2016,4,167.34,167.71
10900,"Allentown-Bethlehem-Easton, PA-NJ",2017,1,166.06,168.70
10900,"Allentown-Bethlehem-Easton, PA-NJ",2017,2,173.64,171.87
10900,"Allentown-Bethlehem-Easton, PA-NJ",2017,3,177.22,174.68
10900,"Allentown-Bethlehem-Easton, PA-NJ",2017,4,178.54,178.98
10900,"Allentown-Bethlehem-Easton, PA-NJ",2018,1,177.57,180.09
10900,"Allentown-Bethlehem-Easton, PA-NJ",2018,2,183.83,181.89
10900,"Allentown-Bethlehem-Easton, PA-NJ",2018,3,185.23,183.01
10900,"Allentown-Bethlehem-Easton, PA-NJ",2018,4,184.19,184.53
10900,"Allentown-Bethlehem-Easton, PA-NJ",2019,1,186.20,188.59
10900,"Allentown-Bethlehem-Easton, PA-NJ",2019,2,192.40,190.30
10900,"Allentown-Bethlehem-Easton, PA-NJ",2019,3,192.59,190.61
10900,"Allentown-Bethlehem-Easton, PA-NJ",2019,4,192.66,193.01
10900,"Allentown-Bethlehem-Easton, PA-NJ",2020,1,196.15,198.41
10900,"Allentown-Bethlehem-Easton, PA-NJ",2020,2,199.07,196.87
10900,"Allentown-Bethlehem-Easton, PA-NJ",2020,3,210.09,208.17
10900,"Allentown-Bethlehem-Easton, PA-NJ",2020,4,217.88,218.28
10900,"Allentown-Bethlehem-Easton, PA-NJ",2021,1,226.16,228.54
10900,"Allentown-Bethlehem-Easton, PA-NJ",2021,2,240.25,237.58
10900,"Allentown-Bethlehem-Easton, PA-NJ",2021,3,249.42,247.36
10900,"Allentown-Bethlehem-Easton, PA-NJ",2021,4,256.74,257.28
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,1,263.45,265.98
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,2,275.42,272.30
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,3,280.03,277.94
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,4,279.51,280.14
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,1,277.96,280.43
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,2,296.26,292.86
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,3,304.59,302.51
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,4,300.24,300.98
10900,"Allentown-Bethlehem-Easton, PA-NJ",2024,1,321.43,324.07
10900,"Allentown-Bethlehem-Easton, PA-NJ",2024,2,321.07,317.34
10900,"Allentown-Bethlehem-Easton, PA-NJ",2024,3,315.37,313.36
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1991,1,100.00,100.00
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1991,2,100.94,100.09
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1991,3,100.16,98.92
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1991,4,100.90,100.27
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1992,1,100.11,100.13
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1992,2,98.62,97.77
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1992,3,98.68,97.45
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1992,4,96.46,95.89
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1993,1,93.98,94.02
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1993,2,92.80,91.97
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1993,3,91.86,90.69
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1993,4,89.25,88.75
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1994,1,87.21,87.26
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1994,2,88.13,87.32
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1994,3,87.40,86.24
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1994,4,85.98,85.54
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1995,1,85.62,85.70
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1995,2,85.09,84.29
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1995,3,84.88,83.70
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1995,4,83.93,83.56
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1996,1,83.48,83.57
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1996,2,84.33,83.51
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1996,3,84.63,83.42
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1996,4,84.43,84.11
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1997,1,84.18,84.26
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1997,2,85.95,85.10
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1997,3,88.16,86.89
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1997,4,89.12,88.81
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1998,1,92.06,92.11
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1998,2,96.69,95.75
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1998,3,100.93,99.48
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1998,4,101.64,101.31
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1999,1,103.32,103.33
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1999,2,106.91,105.89
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1999,3,109.48,107.91
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1999,4,111.64,111.31
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2000,1,114.22,114.15
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2000,2,119.01,117.92
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2000,3,121.55,119.84
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2000,4,125.38,125.02
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2001,1,129.95,129.87
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2001,2,133.57,132.27
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2001,3,138.27,136.36
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2001,4,140.95,140.62
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2002,1,145.88,145.71
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2002,2,153.92,152.41
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2002,3,162.32,159.96
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2002,4,166.38,166.28
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2003,1,171.90,171.60
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2003,2,180.40,178.57
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2003,3,191.94,188.93
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2003,4,202.80,203.17
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2004,1,214.91,214.38
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2004,2,232.74,230.23
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2004,3,237.26,233.32
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2004,4,240.67,241.56
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2005,1,253.94,253.41
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2005,2,262.05,258.80
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2005,3,281.99,277.19
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2005,4,278.16,279.68
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2006,1,287.55,286.84
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2006,2,288.26,284.67
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2006,3,287.45,282.28
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2006,4,279.67,281.38
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2007,1,278.56,277.95
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2007,2,285.94,282.44
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2007,3,264.06,259.16
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2007,4,244.49,245.89
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2008,1,228.98,228.57
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2008,2,221.56,218.97
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2008,3,213.59,209.70
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2008,4,200.35,201.11
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2009,1,201.76,201.61
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2009,2,201.09,198.75
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2009,3,209.88,206.27
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2009,4,209.04,209.55
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2010,1,208.06,207.82
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2010,2,208.94,206.63
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2010,3,208.83,205.52
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2010,4,202.34,202.59
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2011,1,200.44,200.03
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2011,2,201.12,198.96
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2011,3,199.34,196.51
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2011,4,197.06,197.16
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2012,1,197.36,196.77
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2012,2,200.82,198.52
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2012,3,206.06,203.62
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2012,4,211.24,211.15
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2013,1,221.76,220.94
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2013,2,233.18,230.40
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2013,3,238.47,236.06
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2013,4,241.62,241.46
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2014,1,247.97,246.78
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2014,2,251.36,248.33
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2014,3,254.37,252.16
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2014,4,254.71,254.38
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2015,1,257.91,256.52
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2015,2,265.02,261.89
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2015,3,268.33,266.17
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2015,4,271.86,271.34
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2016,1,276.89,275.44
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2016,2,281.92,278.47
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2016,3,287.26,285.25
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2016,4,286.12,285.33
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2017,1,294.80,293.31
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2017,2,299.02,295.28
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2017,3,300.67,298.76
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2017,4,305.08,304.17
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2018,1,309.53,307.96
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2018,2,317.56,313.32
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2018,3,317.84,316.08
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2018,4,315.73,315.04
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2019,1,312.43,310.64
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2019,2,323.40,318.69
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2019,3,323.30,321.70
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2019,4,332.58,332.38
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2020,1,333.12,331.13
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2020,2,338.70,332.97
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2020,3,346.43,344.92
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2020,4,356.96,357.58
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2021,1,374.75,372.38
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2021,2,393.23,385.67
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2021,3,405.18,403.44
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2021,4,422.11,423.93
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2022,1,450.22,447.33
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2022,2,467.18,457.17
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2022,3,439.58,437.65
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2022,4,443.03,445.97
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2023,1,446.70,443.80
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2023,2,469.11,458.30
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2023,3,472.12,469.99
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2023,4,466.54,470.25
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2024,1,492.39,489.30
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2024,2,511.41,499.06
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2024,3,513.45,511.27
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1991,1,100.00,100.00
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1991,2,100.01,99.91
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1991,3,99.59,99.63
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1991,4,101.04,100.77
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1992,1,101.28,101.33
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1992,2,100.86,100.74
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1992,3,102.53,102.53
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1992,4,102.80,102.54
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1993,1,102.94,103.07
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1993,2,104.00,103.83
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1993,3,104.35,104.29
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1993,4,105.49,105.26
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1994,1,106.12,106.32
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1994,2,107.82,107.63
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1994,3,108.97,108.80
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1994,4,109.74,109.56
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1995,1,110.35,110.59
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1995,2,111.89,111.68
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1995,3,113.26,113.01
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1995,4,114.67,114.53
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1996,1,115.53,115.82
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1996,2,117.18,116.96
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1996,3,118.34,118.01
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1996,4,118.53,118.45
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1997,1,120.14,120.43
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1997,2,121.61,121.38
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1997,3,123.37,122.99
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1997,4,124.95,124.91
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1998,1,126.41,126.72
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1998,2,129.41,129.15
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1998,3,131.71,131.28
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1998,4,133.60,133.61
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1999,1,136.42,136.71
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1999,2,139.36,139.09
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1999,3,142.52,142.07
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1999,4,144.51,144.52
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2000,1,146.45,146.73
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2000,2,150.41,150.16
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2000,3,152.51,152.06
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2000,4,154.68,154.65
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2001,1,156.59,156.80
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2001,2,159.53,159.37
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2001,3,161.32,160.83
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2001,4,162.55,162.49
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2002,1,164.38,164.55
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2002,2,165.76,165.71
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2002,3,168.59,168.04
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2002,4,170.35,170.20
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2003,1,171.67,171.95
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2003,2,172.07,172.04
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2003,3,174.08,173.43
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2003,4,174.17,173.92
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2004,1,174.80,175.39
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2004,2,177.04,176.85
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2004,3,179.05,178.28
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2004,4,181.34,180.97
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2005,1,181.92,183.09
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2005,2,185.86,185.26
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2005,3,189.06,188.00
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2005,4,190.82,190.55
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2006,1,190.52,192.46
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2006,2,194.32,193.17
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2006,3,195.27,193.62
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2006,4,196.79,196.99
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2007,1,195.55,198.23
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2007,2,199.83,198.16
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2007,3,196.85,194.36
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2007,4,190.98,191.88
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2008,1,184.39,187.52
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2008,2,184.92,182.87
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2008,3,179.75,176.75
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2008,4,166.12,167.75
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2009,1,160.05,162.85
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2009,2,161.94,159.87
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2009,3,168.63,165.47
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2009,4,159.74,161.79
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2010,1,155.93,158.73
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2010,2,160.03,157.61
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2010,3,152.04,149.29
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2010,4,141.14,143.20
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2011,1,140.56,142.83
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2011,2,140.86,138.66
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2011,3,141.74,139.47
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2011,4,138.73,140.60
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2012,1,135.61,137.74
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2012,2,148.51,146.02
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2012,3,152.94,150.96
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2012,4,153.97,155.90
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2013,1,158.24,160.40
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2013,2,169.00,166.22
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2013,3,172.86,171.07
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2013,4,173.77,175.74
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2014,1,179.81,182.00
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2014,2,183.80,180.73
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2014,3,184.09,182.62
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2014,4,185.13,187.09
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2015,1,188.76,190.82
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2015,2,198.26,195.00
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2015,3,200.03,198.64
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2015,4,199.03,201.11
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2016,1,202.20,204.14
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2016,2,212.87,209.57
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2016,3,215.47,214.06
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2016,4,216.31,218.50
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2017,1,220.09,221.88
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2017,2,229.34,226.12
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2017,3,230.89,229.50
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2017,4,231.57,233.83
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2018,1,239.24,240.53
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2018,2,247.25,244.50
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2018,3,251.78,250.44
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2018,4,250.74,252.79
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2019,1,253.98,254.87
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2019,2,262.35,260.11
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2019,3,264.11,262.87
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2019,4,267.22,269.08
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2020,1,273.35,273.86
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2020,2,278.81,277.06
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2020,3,288.56,287.05
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2020,4,297.22,299.18
